========================================
覆盖路径点统计信息
========================================
总路径点数: 1690

总路径距离: 1061.124 米

----------------------------------------
按房间统计
----------------------------------------
房间 5: 1690 个点, 距离: 1061.124 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 5, Segment 0: 1690 个点, 距离: 1061.124 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
167	5	0	103.231292	-18.754246	0.781384	3842	783	90.379	90.379	90.379
168	5	0	103.621758	-18.366902	0.781380	3850	775	90.929	90.929	90.929
169	5	0	104.012225	-17.979561	0.781369	3857	767	91.479	91.479	91.479
170	5	0	104.402703	-17.592216	0.781384	3865	759	92.029	92.029	92.029
171	5	0	104.793169	-17.204872	0.781380	3873	752	92.579	92.579	92.579
172	5	0	105.183636	-16.817531	0.781388	3881	744	93.129	93.129	93.129
173	5	0	105.574102	-16.430183	0.781380	3889	736	93.679	93.679	93.679
174	5	0	105.964568	-16.042842	0.781384	3897	728	94.229	94.229	94.229
175	5	0	106.355035	-15.655497	0.781384	3904	721	94.779	94.779	94.779
176	5	0	106.745501	-15.268153	0.781380	3912	713	95.329	95.329	95.329
177	5	0	107.135967	-14.880812	0.781384	3920	705	95.879	95.879	95.879
178	5	0	107.526434	-14.493467	0.781384	3928	697	96.429	96.429	96.429
179	5	0	107.916900	-14.106123	0.781365	3936	690	96.979	96.979	96.979
180	5	0	108.307378	-13.718782	0.781384	3943	682	97.529	97.529	97.529
181	5	0	108.697845	-13.331437	0.781384	3951	674	98.079	98.079	98.079
182	5	0	109.088311	-12.944093	0.781380	3959	666	98.629	98.629	98.629
183	5	0	109.478777	-12.556752	0.086648	3967	659	99.179	99.179	99.179
184	5	0	109.867828	-12.522956	-0.094670	3975	658	99.570	99.570	99.570
185	5	0	110.256585	-12.559871	-0.789416	3982	659	99.960	99.960	99.960
186	5	0	110.643926	-12.950337	-2.360204	3990	667	100.510	100.510	100.510
187	5	0	110.253460	-13.337684	-2.360212	3982	674	101.060	101.060	101.060
188	5	0	109.862994	-13.725026	-2.360208	3975	682	101.610	101.610	101.610
